,state,ft,bt,km,transmission,ownerNo,oem,model,modelYear,centralVariantId,variantName,price,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Engine Displacement,Transmission,Year of Manufacture,Features,Mileage,Engine,Max Power,Torque,Color,Engine Type,Displacement,Max Torque,No of Cylinder,Fuel Suppy System,Turbo Charger,Super Charger,Length,Width,Height,Wheel Base,Kerb Weight,Gear Box,Drive Type,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Tyre Type,No Door Numbers,Cargo Volumn
0,hyderabad,Petrol,Hatchback,"20,000",Automatic,1,Volkswagen,Volkswagen Polo,2022,7746,1.0 TSI Highline Plus AT,1044000.0,2022,Third Party insurance,Petrol,5,20000.0,TS04,999 cc,Automatic,2022.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",16.47,999.0,108.62bhp@5000-5500rpm,175,Others,1.0L TSI Petrol,999.0,175nm@1750-4000rpm,3,TSI,Yes,No,3971,1682,1469,2470,1106,6 Speed,FWD,Electronic,4.9,Disc,Drum,"Tubeless,Radial",5,280
1,hyderabad,Petrol,Hatchback,"85,582",Manual,2,Hyundai,Hyundai EON,2014,1502,Era Plus,260000.0,2014,Third Party insurance,Petrol,5,85582.0,TS09,814 cc,Manual,2014.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Child Safety Locks,Driver Air Bag",21.1,814.0,55.2bhp@5500rpm,74,Red,Petrol Engine,814.0,74.5Nm@4000rpm,3,MPFI,No,No,3495,1550,1500,2380,880,5 Speed,FWD,Power,4.6,Disc,Drum,Tubeless,5,355
2,hyderabad,Petrol,SUV,"10,000",Manual,1,Hyundai,Hyundai Venue,2023,9153,S BSVI,955000.0000000001,2023,Third Party insurance,Petrol,5,10000.0,,1197 cc,Manual,2023.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Radio",19.7,1197.0,81.80bhp@6000rpm,113,Others,1.2 Kappa Petrol,1197.0,113.8Nm@4000rpm,4,,No,,3995,1770,1617,2500,1106,5-Speed,,Power,5.0,Disc,Drum,"Tubeless, Radial",5,355
3,hyderabad,Petrol,Hatchback,"50,750",Manual,1,Maruti,Maruti Baleno,2017,3970,1.2 Alpha,671000.0,2017,Third Party insurance,Petrol,5,50750.0,TS07,1197 cc,Manual,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",21.4,1197.0,83.1bhp@6000rpm,115,Red,VVT Petrol Engine,1197.0,115Nm@4000rpm,4,MPFI,No,No,3995,1745,1510,2520,890Kg,5 Speed,FWD,Power,5.0,Disc,Drum,"Tubeless,Radial",5,355
4,hyderabad,Petrol,SUV,"10,000",Automatic,1,Mahindra,Mahindra Thar,2022,8074,LX 4-Str Hard Top AT BSVI,1900000.0,2022,Third Party insurance,Petrol,4,10000.0,,1997 cc,Automatic,2022.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio",19.7,1997.0,150bhp@5000rpm,320,Others,mStallion 150 TGDi Engine,1997.0,320Nm@1500-3000rpm,4,,Yes,,3985,1855,1844,2450,1825,6 Speed,4X4,Power,5.0,Disc,Drum,"Radial, Tubeless",3,355
5,hyderabad,Petrol,SUV,"10,000",Manual,1,Kia,Kia Sonet,2021,8008,HTX Plus Turbo iMT BSVI,1178000.0,2021,Third Party insurance,Petrol,5,10000.0,TS09,998 cc,Manual,2021.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio",18.2,998.0,118.36bhp@6000rpm,172,White,Smartstream G1.0 T - GDi,998.0,172Nm@1500-4000rpm,3,GDi,Yes,,3995,1790,1642,2500,1232,6-Speed iMT,FWD,Electric,5.0,Disc,Drum,"Tubeless, Radial",5,392
6,hyderabad,Petrol,Hatchback,"66,366",Automatic,1,Maruti,Maruti Celerio,2017,6054,ZXI Optional AMT BSIV,488999.99999999994,2017,Zero Dep,Petrol,5,66366.0,TS07,998 cc,Automatic,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Cd Player",23.1,998.0,67.04bhp@6000rpm,90,White,K10B Engine,998.0,90Nm@3500rpm,3,MPFi,No,No,3695,1600,1560,2425,850kg,5 Speed,FWD,Power,4.7,Ventilated Disc,Drum,"Tubeless, Radial",5,355
7,hyderabad,Petrol,Sedan,"5,000",Automatic,1,Hyundai,Hyundai Verna,2022,7733,SX Opt Turbo,1541000.0,2022,Third Party insurance,Petrol,5,5000.0,,998 cc,Automatic,2022.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",19.2,998.0,118.41bhp@6000rpm,172,Black,1.0 l Kappa turbo GDi petrol,998.0,172Nm@1500-4000rpm,3,GDi,Yes,,4440,1729,1475,2600,1260,7 Speed DCT,,Electric,5.0,Disc,Disc,"Tubeless, Radial",4,355
8,hyderabad,Petrol,Hatchback,"72,544",Manual,1,Maruti,Maruti Celerio,2017,3983,ZXI Optional,465000.00000000006,2017,Third Party,Petrol,5,72544.0,TS07,998 cc,Manual,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",23.1,998.0,67.04bhp@6000rpm,90,White,K10B Engine,998.0,90Nm@3500rpm,3,MPFi,No,No,3715,1635,1565,2425,850kg,5 Speed ,FWD,Power,4.7,Ventilated Disc,Drum,"Tubeless, Radial",5,355
9,hyderabad,Petrol,Hatchback,"29,154",Manual,1,Ford,Ford Figo,2021,7594,Titanium,728000.0,2021,Third Party,Petrol,5,29154.0,TS09,1194 cc,Manual,2021.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Rear,Anti Lock Braking System,Centeral Locking,Radio",18.5,1194.0,94.93bhp@6500rpm,119,Maroon,Ti-VCT Petrol Engine,1194.0,119Nm@4250rpm,3,Direct Injection,No,No,3941,1704,1525,2490,1016-1033kg,5 Speed,FWD,Electric,4.9,Ventilated Disc,Drum,Tubeless,5,355
10,hyderabad,Petrol,Hatchback,"70,000",Automatic,1,Tata,Tata Tiago,2018,5653,1.2 Revotron XZA,530000.0,2018,Third Party insurance,Petrol,5,70000.0,TS08,1199 cc,Automatic,2018.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",23.84,1199.0,83.83bhp@6000rpm,114,Orange,Revotron Engine,1199.0,114Nm@3500rpm,3,MPFi,No,No,3746,1647,1535,2400,1012kg,5 Speed,FWD,Power,5.0,Disc,Drum,Tubeless,5,355
11,hyderabad,Petrol,Hatchback,"33,730",Manual,1,Datsun,Datsun RediGO,2021,7846,1.0 T Option,466000.0,2022,Third Party insurance,Petrol,5,33730.0,TS32,999 cc,Manual,2021.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",21.7,999.0,67.05bhp@5550rpm,91,Blue,1.0 L Petrol Engine,999.0,91nm@4250rpm,3,MPFi,No,No,3435,1574,1546,2348,750,5-Speed,FWD,Power,4.7,Disc,Drum,tubeless tyre,5,222
12,hyderabad,Petrol,Hatchback,"51,113",Manual,1,Renault,Renault KWID,2020,7191,Climber 1.0 MT Opt BSIV,457000.0,2020,Comprehensive,Petrol,5,51113.0,TS07,999 cc,Manual,2020.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",23.01,999.0,67bhp@5500rpm,91,Blue,Petrol Engine,999.0,91Nm@4250rpm,3,MPFi,No,No,3731,1579,1474,2422,765,5 Speed,FWD,Power,4.9,Disc,Drum,"Tubeless,Radial",5,279
13,hyderabad,Diesel,Hatchback,"40,000",Manual,2,Volkswagen,Volkswagen Polo,2013,1953,Diesel Comfortline 1.2L,350000.0,2013,Third Party insurance,Diesel,5,40000.0,AP10,1199 cc,Manual,2013.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",22.07,1199.0,73.9bhp@4200rpm,180,Others,In-Line Diesel Engine,1199.0,180Nm@2000rpm,3,CRDI,No,No,3970,1682,1453,2456,1125kg,5 Speed,FWD,Power,4.97,Disc,Drum,"Tubeless,Radial",5,355
14,hyderabad,Petrol,Hatchback,"40,000",Manual,1,Maruti,Maruti Wagon R,2009,4339,LXI Minor,290000.0,2009,Third Party insurance,Petrol,5,40000.0,AP10,1061 cc,Manual,2009.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Centeral Locking,Child Safety Locks",18.9,1061.0,67bhp@6200rpm,84,Others,FC Petrol Engine,1061.0,84Nm@3500rpm,3,MPFI,No,No,3595,1475,1700,2400,870kg,5 Speed,FWD,Power,4.6,Ventilated Disc,Drum,"Tubeless, Radial",4,355
15,hyderabad,Diesel,SUV,"60,000",Automatic,1,BMW,BMW X1,2020,338,sDrive 20d xLine,3800000.0,2020,Third Party insurance,Diesel,5,60000.0,TS08,1995 cc,Automatic,2020.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio",20.68,1995.0,188bhp@4000rpm,400,Others,Diesel Engine,1995.0,400Nm@1750-2500rpm,4,CRDi,Yes,No,4439,1821,1612,2670,1550,8 Speed,FWD,Power,5.8,Disc,Disc,Runflat,5,355
16,hyderabad,Petrol,Hatchback,"64,500",Manual,1,Maruti,Maruti Wagon R,2014,6740,VXI,375000.0,2015,Comprehensive,Petrol,5,64500.0,TS15,998 cc,Manual,2014.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",21.79,998.0,67.05bhp@5500rpm,90,Brown,K10B Petrol Engine,998.0,90Nm@3500rpm,3,MPFI,No,No,3655,1620,1675,2435,805-825kg,5 Speed,FWD,Power,4.7,Disc,Drum,"Tubeless Tyres, Radial",5,355
17,hyderabad,Petrol,Hatchback,"40,000",Manual,1,Maruti,Maruti Wagon R,2020,6771,VXI Opt,600000.0,2020,Third Party insurance,Petrol,5,40000.0,TS08,998 cc,Manual,2020.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",21.79,998.0,67.05bhp@5500rpm,90,White,K10B Petrol Engine,998.0,90Nm@3500rpm,3,MPFI,No,No,3655,1620,1675,2435,805-825kg,5 Speed,FWD,Power,4.7,Disc,Drum,"Tubeless Tyres, Radial",5,355
18,hyderabad,Diesel,SUV,"80,000",Manual,1,Jeep,Jeep Compass,2018,5929,2.0 Limited,1400000.0,2018,Third Party insurance,Diesel,5,80000.0,TS07,1956 cc,Manual,2018.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",17.1,1956.0,170bhp@3750rpm,350,Others,2.0-Litre 4-Cyl Multijet II Engine,1956.0,350Nm@1750-2500rpm,4,CRDI,Yes,No,4395,1818,1640,2636,1562 kgs,6 Speed,4X2,Power,5.0,Disc,Discs,"Radial, Tubless",5,355
19,hyderabad,Diesel,SUV,"50,000",Manual,1,Jeep,Jeep Compass,2019,6602,2.0 Limited Plus 4X4 BSIV,1900000.0,2019,Third Party insurance,Diesel,5,50000.0,TS07,1956 cc,Manual,2019.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",16.3,1956.0,170.63bhp@3750rpm,350,Others,2.0-Litre 4-Cyl Multijet II Engine,1956.0,350Nm@1750-2500rpm,4,CRDI,Yes,No,4395,1818,1640,2636,1641 kgs,6 Speed,4X4,power,5.0,Disc,Discs,"Radial, Tubless",5,355
20,hyderabad,Petrol,Hatchback,"40,000",Manual,1,Hyundai,Hyundai i20,2020,8155,Sportz Turbo iMT,740000.0,2020,Third Party insurance,Petrol,5,40000.0,TS07,998 cc,Manual,2020.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",20.0,998.0,118.36bhp@6000rpm,171,Others,1.0 l Turbo GDi petrol,998.0,171.62nm@1500-4000rpm,3,,Yes,,3995,1775,1505,2580,1220,6 Speed IMT,,Electric,5.0,Disc,Drum,"Tubeless,Radial",5,311
21,hyderabad,Petrol,Sedan,"39,886",Automatic,2,Hyundai,Hyundai Aura,2020,7331,SX Plus AMT,766000.0,2020,Third Party,Petrol,5,39886.0,TS22,1197 cc,Automatic,2020.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",20.1,1197.0,81.86bhp@6000rpm,113,White,1.2 l Kappa dual petrol,1197.0,113.8nm@4000rpm,4,,No,,3995,1680,1520,2450,1110,5-Speed,,Electric,5.0,Disc,Drum,"Tubeless,Radial",4,355
22,hyderabad,Diesel,SUV,"1,07,588",Manual,1,Renault,Renault Duster,2014,5066,85PS Diesel RxL,440000.00000000006,2015,Third Party insurance,Diesel,5,107588.0,TS08,1461 cc,Manual,2014.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Centeral Locking,Power Door Locks,Cd Player",20.45,1461.0,83.8bhp@3750rpm,200,White,dCi Diesel Engine ,1461.0,200Nm@1900rpm,4,CRDI,Yes,No,4315,1822,1695,2673,1240,5 speed,FWD,Power,5.2,Ventilated Disc,Drum,"Tubeless,Radial",5,355
23,hyderabad,Petrol,Hatchback,"36,621",Manual,1,Hyundai,Hyundai Grand i10,2017,5604,1.2 Kappa Sportz BSIV,519000.00000000006,2018,Third Party insurance,Petrol,5,36621.0,TS13,1197 cc,Manual,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",18.9,1197.0,81.86bhp@6000rpm,113,Red,Kappa VTVT Petrol Engine,1197.0,113.75nm@4000rpm,4,MPFI,No,No,3765,1660,1520,2425,1120,5 Speed,FWD,Power,4.8,Disc,Drum,Tubeless,5,256
24,hyderabad,Diesel,SUV,"80,000",Manual,1,MG,MG Hector Plus,2020,7907,Sharp Diesel MT,1600000.0,2020,Third Party insurance,Diesel,6,80000.0,AP39,1956 cc,Manual,2020.0,"Power Windows Front,Power Windows Rear,Electronic Multi Tripmeter,Leather Seats,Fog Lights Front,Fog Lights Rear,Anti Lock Braking System,Brake Assist,Radio",16.65,1956.0,167.67bhp@3750rpm,350,Others,2.0L Turbocharged Diesel,1956.0,350nm@1750-2500rpm,4,,YES,,4720,1835,1760,2750,1860,6-speed,,,5.0,Disc,Disc,"Tubeless, Radial",5,355
25,hyderabad,Petrol,Hatchback,"18,900",Manual,1,Maruti,Maruti S-Presso,2022,9220,VXi Plus BSVI,525000.0,2022,Third Party insurance,Petrol,5,18900.0,TS07,998 cc,Manual,2022.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",24.76,998.0,65.71bhp@5500rpm,89,Grey,K10C,998.0,89Nm@3500rpm,3,,,,3565,1520,1567,2380,736-775,5 Speed,FWD,Power,4.5,Ventilated Disc,Drum,"Tubeless, Radial",5,355
26,hyderabad,Diesel,SUV,"70,754",Manual,1,Kia,Kia Seltos,2019,7115,HTK Plus D,1108000.0,2019,Zero Dep,Diesel,5,70754.0,TS11,1493 cc,Manual,2019.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio",20.8,1493.0,113.43bhp@4000rpm,250,White,1.5 L CRDi VGT,1493.0,250nm@1500-2750rpm,4,CRDi,Yes,,4315,1800,1645,2610,1475,6-Speed,FWD,Electric,5.0,Disc,Disc,"Tubeless, Radial",5,433
27,hyderabad,Petrol,Hatchback,"59,832",Manual,1,Maruti,Maruti S-Presso,2020,7172,VXI 2019-2022,420000.0,2020,Third Party insurance,Petrol,5,59832.0,TS28,998 cc,Manual,2020.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",21.7,998.0,65.71bhp@5500rpm,89,Grey,K10C,998.0,89Nm@3500rpm,3,,,,3565,1520,1567,2380,736-775,5 Speed,FWD,Power,4.5,Ventilated Disc,Drum,"Tubeless, Radial",5,355
28,hyderabad,Petrol,Sedan,"60,068",Manual,2,Maruti,Maruti Swift Dzire,2017,7077,VXI 1.2,605000.0,2017,Third Party,Petrol,5,60068.0,TS08,1197 cc,Manual,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Cd Player",21.21,1197.0,81.80bhp@6000rpm,113,Red,K Series VVT Engine,1197.0,113Nm@4200rpm,4,MPFI,No,No,3995,1735,1515,2450,860-895Kg,5 Speed,FWD,Power,4.8,Disc,Drum,"Tubeless,Radial",4,378
29,hyderabad,Petrol,Hatchback,"41,261",Manual,1,Maruti,Maruti Alto 800,2018,7073,LXI,326000.0,2018,Comprehensive,Petrol,5,41261.0,TS30,796 cc,Manual,2018.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Child Safety Locks",22.05,796.0,47.33bhp@6000rpm,69,Silver,F8D Petrol Engine,796.0,69Nm@3500rpm,3,,,,3445,1515,1475,2360,755,5 Speed,,,4.6,Disc,Drum,Tubeless Tyres,5,355
30,hyderabad,Petrol,SUV,"32,209",Manual,1,Ford,Ford Ecosport,2020,6087,1.5 Petrol Titanium BSIV,950000.0,2020,Third Party insurance,Petrol,5,32209.0,TS07,1497 cc,Manual,2020.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",17.0,1497.0,121.31bhp@6500rpm,150,White,Ti-VCT Petrol Engine,1497.0,150Nm@4500rpm,3,Direct Injection,No,No,3998,1765,1647,2519,1242Kg,5 Speed,FWD,Power,5.3,Ventilated Disc,Drum,"Tubeless,Radial",4,355
31,hyderabad,Petrol,Hatchback,"75,747",Manual,1,Honda,Honda Jazz,2018,1339,1.2 V i VTEC,639000.0,2018,Comprehensive,Petrol,5,75747.0,TS09,1199 cc,Manual,2018.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",18.7,1199.0,88.7bhp@6000rpm,110,Brown,i-VTEC Petrol Engine,1199.0,110Nm@4800rpm,4,PGM - Fi,No,No,3955,1694,1544,2530,1044kg,5 Speed,FWD,Power,5.0,Disc,Drum,"Tubeless,Radial",5,355
32,hyderabad,Petrol,Hatchback,"49,241",Manual,2,Hyundai,Hyundai i20,2018,5701,1.2 Asta Option,712000.0,2018,Third Party insurance,Petrol,5,49241.0,TS10,1197 cc,Manual,2018.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",18.6,1197.0,81.83bhp@6000rpm,114,White,Kappa VTVT Petrol Engine,1197.0,114.7Nm@4000rpm,4,MPFI,No,No,3985,1734,1505,2570,1066kg,5 Speed,FWD,Power,5.2,Disc,Drum,Tubeless,5,355
33,hyderabad,Diesel,SUV,"1,00,000",Automatic,2,Mercedes-Benz,Mercedes-Benz GLE,2018,4651,250d,3000000.0,2018,Third Party insurance,Diesel,5,100000.0,TS09,2143 cc,Automatic,2018.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Cd Player",17.9,2143.0,201.15bhp@3800rpm,500,Others,In Line Engine,2143.0,500Nm@1600-1800rpm,4,CRDi,Yes,No,4819,2141,1796,2915,2150kg,9 Speed,AWD,Power,5.9,Ventilated Disc,Ventilated Disc,"Radial,Tubeless",5,355
34,hyderabad,Diesel,SUV,"1,19,422",Automatic,1,Ford,Ford Endeavour,2016,911,3.2 Trend AT 4X4,2250000.0,2017,Third Party insurance,Diesel,7,119422.0,TS08,3198 cc,Automatic,2016.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",10.91,3198.0,197.2bhp@3000rpm,470,White,Diesel Engine,3198.0,470Nm@1750-2500rpm,5,TDCi,Yes,No,4892,1860,1837,2850,1879kg,6 Speed,4WD,Power,5.0,Disc,Disc,"Tubeless,Radial",5,355
35,hyderabad,Petrol,Hatchback,"33,488",Manual,1,Maruti,Maruti Swift,2021,8378,VXI BSVI,670000.0,2021,Third Party insurance,Petrol,5,33488.0,TS07,1197 cc,Manual,2021.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Radio",22.38,1197.0,88.50bhp@6000rpm,113,Blue,K Series Dual jet,1197.0,113Nm@4400rpm,4,,,,3845,1735,1530,2450,875-905,5-Speed,,Electric,4.8,Disc,Drum,"Radial, Tubeless",5,268
36,hyderabad,Petrol,SUV,"30,000",Manual,1,Mahindra,Mahindra Thar,2021,7960,LX 4-Str Hard Top BSVI,1650000.0,2021,Third Party insurance,Petrol,4,30000.0,,1997 cc,Manual,2021.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio",15.2,1997.0,150bhp@5000rpm,300,Others,mStallion 150 TGDi Engine,1997.0,300Nm@1250-3000rpm,4,,Yes,,3985,1855,1844,2450,1815,6 Speed,4X4,Power,5.0,Disc,Drum,"Radial, Tubeless",3,355
37,hyderabad,Petrol,Hatchback,"21,000",Manual,1,Tata,Tata Altroz,2022,8277,XZ Plus BSVI,875000.0,2022,Third Party,Petrol,5,21000.0,TS09,1199 cc,Manual,2022.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",19.33,1199.0,86.83bhp@6000rpm,113,White,1.2 l Revotron,1199.0,113Nm@3300rpm,3,,No,,3990,1755,1523,2501,1030,5-Speed,,Electric,5.0,Disc,Drum,"Tubeless,Radial",5,345
38,hyderabad,Diesel,SUV,"56,545",Manual,1,Jeep,Jeep Compass,2018,6600,2.0 Limited Plus BSIV,1600000.0,2019,Third Party insurance,Diesel,5,56545.0,TS09,1956 cc,Manual,2018.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",17.1,1956.0,170.63bhp@3750rpm,350,Grey,2.0-Litre 4-Cyl Multijet II Engine,1956.0,350Nm@1750-2500rpm,4,CRDI,Yes,No,4395,1818,1640,2636,1562 kgs,6 Speed,4X2,power,5.0,Disc,Discs,"Radial, Tubless",5,355
39,hyderabad,Petrol,Hatchback,"64,000",Manual,1,Volkswagen,Volkswagen Polo,2017,6300,1.0 MPI Highline,675000.0,2017,Third Party insurance,Petrol,5,64000.0,TS09,999 cc,Manual,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",18.78,999.0,75bhp@6200rpm,95,Blue,MPI Petrol Engine,999.0,95Nm@3000-4300rpm,3,MPFI,No,No,3971,1682,1469,2469,1044Kg,5 Speed,FWD,Power,4.97,Disc,Drum,"Tubeless,Radial",5,280
40,hyderabad,Petrol,Sedan,"71,413",Manual,2,Volkswagen,Volkswagen Ameo,2018,6381,1.0 MPI Trendline,533000.0,2018,Third Party insurance,Petrol,5,71413.0,TS09,999 cc,Manual,2018.0,"Power Steering,Air Quality Control,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Rear,Anti Lock Braking System,Centeral Locking",19.44,999.0,75bhp@6200rpm,95,White,MPI Petrol Engine,999.0,95Nm@3000-4300rpm,3,MPFI,No,No,3995,1682,1483,2470,1027Kg,5 Speed,FWD,Power,5.0,Disc,Drum,"Tubeless,Radial",4,355
41,hyderabad,Petrol,Hatchback,"31,920",Manual,2,Renault,Renault KWID,2020,7429,RXT,487000.0,2020,Third Party,Petrol,5,31920.0,TS15,799 cc,Manual,2020.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",22.3,799.0,53.26bhp@5600rpm,72,Red,Petrol Engine,799.0,72Nm@4250rpm,3,MPFi,No,No,3731,1579,1474,2422,710,5 Speed,FWD,Electric,4.9,Disc,Drum,"Tubeless,Radial",5,279
42,hyderabad,Diesel,SUV,"46,000",Automatic,1,BMW,BMW X1,2019,338,sDrive 20d xLine,3390000.0,2019,Comprehensive,Diesel,5,46000.0,TS11,1995 cc,Automatic,2019.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio",20.68,1995.0,188bhp@4000rpm,400,Black,Diesel Engine,1995.0,400Nm@1750-2500rpm,4,CRDi,Yes,No,4439,1821,1612,2670,1550,8 Speed,FWD,Power,5.8,Disc,Disc,Runflat,5,355
43,hyderabad,Petrol,Hatchback,"9,939",Manual,2,Maruti,Maruti S-Presso,2022,7173,VXI Plus 2019-2022,526000.0,2023,Comprehensive,Petrol,5,9939.0,TS27,998 cc,Manual,2022.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",21.7,998.0,65.71bhp@5500rpm,89,Red,K10C,998.0,89Nm@3500rpm,3,,,,3565,1520,1567,2380,736-775,5 Speed,FWD,Power,4.5,Ventilated Disc,Drum,"Tubeless, Radial",5,355
44,hyderabad,Petrol,Hatchback,"7,156",Manual,1,Maruti,Maruti Baleno,2022,6776,Alpha,926000.0,2022,Third Party,Petrol,5,7156.0,TS08,1197 cc,Manual,2022.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",21.01,1197.0,81.80bhp@6000rpm,113,Blue,1.2L VVT Engine,1197.0,113Nm@4200rpm,4,MPFI,No,No,3995,1745,1510,2520,865-890,5 Speed,FWD,Electric,4.9,Disc,Drum,"Tubeless,Radial",5,355
